Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Education,M1H,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,465.0
Education,M1H,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,110.0
Education,M1H,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,225.0
Education,M1H,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,965.0
Education,M1H,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,25.0
Education,M1H,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,115.0
Education,M1H,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,10.0
Education,M1H,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,1705.0
Education,M1H,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,220.0
Education,M1H,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,135.0
Education,M1H,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,90.0
Education,M1H,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,120.0
Education,M1H,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,605.0
Education,M1H,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,70.0
Education,M1H,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,10.0
Education,M1H,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,80.0
Education,M1H,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,335.0
Education,M1H,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,45.0
Education,M1H,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,20.0
Education,M1J,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,4740.0
Education,M1J,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,1945.0
Education,M1J,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,2450.0
Education,M1J,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,345.0
Education,M1J,Total population 15 years and over,Total population 15 years and over,,,,,,25220.0
Education,M1J,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,2895.0
Education,M1J,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,7125.0
Education,M1J,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,4150.0
Education,M1J,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,945.0
Education,M1J,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,2015.0
Education,M1J,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,3905.0
Education,M1J,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,2065.0
Education,M1J,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,1050.0
Education,M1J,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,1015.0
Education,M1J,  University - With degree,Total population 15 years and over,  University - With degree,,,,,2120.0
Education,M1J,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,4215.0
Education,M1J,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,130.0
Education,M1J,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,240.0
Education,M1J,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,140.0
Education,M1J,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,205.0
Education,M1J,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,755.0
Education,M1J,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,195.0
Education,M1J,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,355.0
Education,M1J,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,1875.0
Education,M1J,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,90.0
Education,M1J,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,230.0
Education,M1J,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M1J,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,3775.0
Education,M1J,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,455.0
Education,M1J,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,325.0
Education,M1J,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,195.0
