Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Age and gender,M1K,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,1075.0
Age and gender,M1K,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,1155.0
Age and gender,M1K,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,1535.0
Age and gender,M1K,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,460.0
Age and gender,M1K,"   Female, total",Total population (i),"   Female, total",,,,,23180.0
Age and gender,M1K,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,1600.0
Age and gender,M1K,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,1205.0
Age and gender,M1K,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,1180.0
Age and gender,M1K,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,1330.0
Age and gender,M1K,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,2175.0
Age and gender,M1K,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,2615.0
Age and gender,M1K,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,2165.0
Age and gender,M1K,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,1760.0
Age and gender,M1K,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,1545.0
Age and gender,M1K,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,1310.0
Age and gender,M1K,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,1140.0
Age and gender,M1K,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,1085.0
Age and gender,M1K,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,1330.0
Age and gender,M1K,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1790.0
Age and gender,M1K,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,940.0
Age and gender,M1L,Total population (i),Total population (i),,,,,,24515.0
Age and gender,M1L,"  Male, Total",Total population (i),"  Male, Total",,,,,11960.0
Age and gender,M1L,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,905.0
Age and gender,M1L,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,680.0
Age and gender,M1L,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,610.0
Age and gender,M1L,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,680.0
Age and gender,M1L,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,900.0
Age and gender,M1L,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1455.0
Age and gender,M1L,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1335.0
Age and gender,M1L,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,1020.0
Age and gender,M1L,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,830.0
Age and gender,M1L,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,505.0
Age and gender,M1L,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,630.0
Age and gender,M1L,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,480.0
Age and gender,M1L,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,575.0
Age and gender,M1L,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,990.0
Age and gender,M1L,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,375.0
Age and gender,M1L,"   Female, total",Total population (i),"   Female, total",,,,,12560.0
Age and gender,M1L,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,890.0
Age and gender,M1L,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,660.0
Age and gender,M1L,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,530.0
Age and gender,M1L,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,555.0
Age and gender,M1L,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,1100.0
Age and gender,M1L,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1395.0
Age and gender,M1L,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1375.0
Age and gender,M1L,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,1040.0
Age and gender,M1L,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,770.0
Age and gender,M1L,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,580.0
Age and gender,M1L,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,565.0
Age and gender,M1L,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,610.0
Age and gender,M1L,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,755.0
Age and gender,M1L,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1110.0
Age and gender,M1L,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,630.0
Age and gender,M1M,Total population (i),Total population (i),,,,,,19590.0
Age and gender,M1M,"  Male, Total",Total population (i),"  Male, Total",,,,,9585.0
Age and gender,M1M,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,605.0
Age and gender,M1M,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,630.0
Age and gender,M1M,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,465.0
Age and gender,M1M,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,475.0
Age and gender,M1M,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,770.0
Age and gender,M1M,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,825.0
Age and gender,M1M,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,785.0
Age and gender,M1M,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,805.0
Age and gender,M1M,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,725.0
Age and gender,M1M,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,470.0
Age and gender,M1M,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,465.0
Age and gender,M1M,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,565.0
Age and gender,M1M,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,555.0
Age and gender,M1M,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,1030.0
Age and gender,M1M,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,415.0
Age and gender,M1M,"   Female, total",Total population (i),"   Female, total",,,,,10005.0
Age and gender,M1M,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,605.0
Age and gender,M1M,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,490.0
Age and gender,M1M,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,415.0
Age and gender,M1M,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,550.0
Age and gender,M1M,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,575.0
Age and gender,M1M,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,780.0
Age and gender,M1M,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,860.0
Age and gender,M1M,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,775.0
Age and gender,M1M,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,670.0
Age and gender,M1M,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,560.0
Age and gender,M1M,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,535.0
Age and gender,M1M,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,580.0
Age and gender,M1M,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,710.0
Age and gender,M1M,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1130.0
Age and gender,M1M,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,775.0
Age and gender,M1N,Total population (i),Total population (i),,,,,,20940.0
Age and gender,M1N,"  Male, Total",Total population (i),"  Male, Total",,,,,10130.0
Age and gender,M1N,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,755.0
Age and gender,M1N,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,465.0
Age and gender,M1N,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,555.0
Age and gender,M1N,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,610.0
Age and gender,M1N,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,680.0
Age and gender,M1N,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,945.0
Age and gender,M1N,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,940.0
Age and gender,M1N,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,975.0
Age and gender,M1N,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,840.0
Age and gender,M1N,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,585.0
Age and gender,M1N,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,535.0
Age and gender,M1N,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,490.0
Age and gender,M1N,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,485.0
Age and gender,M1N,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,840.0
Age and gender,M1N,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,420.0
Age and gender,M1N,"   Female, total",Total population (i),"   Female, total",,,,,10810.0
Age and gender,M1N,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,625.0
Age and gender,M1N,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,550.0
Age and gender,M1N,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,400.0
Age and gender,M1N,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,545.0
Age and gender,M1N,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,795.0
Age and gender,M1N,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1045.0
Age and gender,M1N,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1110.0
Age and gender,M1N,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,905.0
Age and gender,M1N,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,840.0
Age and gender,M1N,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,595.0
Age and gender,M1N,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,500.0
Age and gender,M1N,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,575.0
Age and gender,M1N,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,615.0
Age and gender,M1N,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1030.0
Age and gender,M1N,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,695.0
Age and gender,M1P,Total population (i),Total population (i),,,,,,28720.0
Age and gender,M1P,"  Male, Total",Total population (i),"  Male, Total",,,,,14095.0
Age and gender,M1P,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,885.0
Age and gender,M1P,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,875.0
Age and gender,M1P,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,765.0
Age and gender,M1P,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,825.0
Age and gender,M1P,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,1250.0
Age and gender,M1P,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1460.0
Age and gender,M1P,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1315.0
Age and gender,M1P,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,1035.0
Age and gender,M1P,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,900.0
Age and gender,M1P,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,795.0
